contractSymbol	lastTradeDate	strike	lastPrice	bid	ask	change	percentChange	volume	openInterest	impliedVolatility	inTheMoney	contractSize	currency
SPY240119P00358000	2023-11-07 18:41:36+00:00	358.0	0.69	0.0	0.0	0.0	0.0	53.0	0	0.062509375	False	REGULAR	USD
SPY240119P00359000	2023-11-09 18:14:37+00:00	359.0	0.7	0.0	0.0	0.0	0.0	4.0	0	0.062509375	False	REGULAR	USD
SPY240119P00360000	2023-11-09 21:07:00+00:00	360.0	0.79	0.0	0.0	0.0	0.0	504.0	0	0.062509375	False	REGULAR	USD
SPY240119P00361000	2023-11-08 19:05:08+00:00	361.0	0.7	0.0	0.0	0.0	0.0	111.0	0	0.062509375	False	REGULAR	USD
SPY240119P00362000	2023-11-09 18:11:28+00:00	362.0	0.77	0.0	0.0	0.0	0.0	424.0	0	0.062509375	False	REGULAR	USD
SPY240119P00363000	2023-11-09 19:04:17+00:00	363.0	0.84	0.0	0.0	0.0	0.0	3.0	0	0.062509375	False	REGULAR	USD
SPY240119P00364000	2023-11-09 19:17:49+00:00	364.0	0.88	0.0	0.0	0.0	0.0	109.0	0	0.062509375	False	REGULAR	USD
SPY240119P00365000	2023-11-09 20:52:19+00:00	365.0	0.91	0.0	0.0	0.0	0.0	34.0	0	0.062509375	False	REGULAR	USD
SPY240119P00366000	2023-11-09 16:37:14+00:00	366.0	0.78	0.0	0.0	0.0	0.0	7.0	0	0.062509375	False	REGULAR	USD
SPY240119P00367000	2023-11-09 20:36:19+00:00	367.0	0.96	0.0	0.0	0.0	0.0	10330.0	0	0.062509375	False	REGULAR	USD
SPY240119P00368000	2023-11-09 20:07:49+00:00	368.0	0.97	0.0	0.0	0.0	0.0	8.0	0	0.062509375	False	REGULAR	USD
SPY240119P00369000	2023-11-09 20:45:35+00:00	369.0	1.03	0.0	0.0	0.0	0.0	108.0	0	0.062509375	False	REGULAR	USD
SPY240119P00370000	2023-11-09 20:47:36+00:00	370.0	1.05	0.0	0.0	0.0	0.0	96.0	0	0.062509375	False	REGULAR	USD
SPY240119P00371000	2023-11-09 14:53:18+00:00	371.0	0.85	0.0	0.0	0.0	0.0	2.0	0	0.062509375	False	REGULAR	USD
SPY240119P00372000	2023-11-09 20:06:42+00:00	372.0	1.09	0.0	0.0	0.0	0.0	1.0	0	0.062509375	False	REGULAR	USD
SPY240119P00373000	2023-11-09 20:30:26+00:00	373.0	1.12	0.0	0.0	0.0	0.0	10001.0	0	0.062509375	False	REGULAR	USD
SPY240119P00374000	2023-11-09 18:30:26+00:00	374.0	1.02	0.0	0.0	0.0	0.0	6.0	0	0.062509375	False	REGULAR	USD
SPY240119P00375000	2023-11-09 21:13:55+00:00	375.0	1.16	0.0	0.0	0.0	0.0	162.0	0	0.062509375	False	REGULAR	USD
SPY240119P00376000	2023-11-09 18:02:20+00:00	376.0	1.04	0.0	0.0	0.0	0.0	1.0	0	0.062509375	False	REGULAR	USD
SPY240119P00377000	2023-11-09 19:18:41+00:00	377.0	1.27	0.0	0.0	0.0	0.0	635.0	0	0.062509375	False	REGULAR	USD
SPY240119P00378000	2023-11-09 19:06:52+00:00	378.0	1.28	0.0	0.0	0.0	0.0	472.0	0	0.062509375	False	REGULAR	USD
SPY240119P00379000	2023-11-09 20:26:19+00:00	379.0	1.31	0.0	0.0	0.0	0.0	143.0	0	0.062509375	False	REGULAR	USD
SPY240119P00380000	2023-11-09 21:03:17+00:00	380.0	1.32	0.0	0.0	0.0	0.0	1359.0	0	0.062509375	False	REGULAR	USD
SPY240119P00381000	2023-11-09 20:56:30+00:00	381.0	1.39	0.0	0.0	0.0	0.0	5.0	0	0.062509375	False	REGULAR	USD
SPY240119P00382000	2023-11-08 20:51:03+00:00	382.0	1.16	0.0	0.0	0.0	0.0	7.0	0	0.062509375	False	REGULAR	USD
SPY240119P00383000	2023-11-09 20:27:37+00:00	383.0	1.47	0.0	0.0	0.0	0.0	137.0	0	0.062509375	False	REGULAR	USD
SPY240119P00384000	2023-11-09 18:30:26+00:00	384.0	1.37	0.0	0.0	0.0	0.0	3.0	0	0.062509375	False	REGULAR	USD
SPY240119P00385000	2023-11-09 20:47:58+00:00	385.0	1.61	0.0	0.0	0.0	0.0	120.0	0	0.062509375	False	REGULAR	USD
SPY240119P00386000	2023-11-09 18:01:13+00:00	386.0	1.34	0.0	0.0	0.0	0.0	13.0	0	0.062509375	False	REGULAR	USD
SPY240119P00387000	2023-11-09 16:35:56+00:00	387.0	1.35	0.0	0.0	0.0	0.0	9.0	0	0.062509375	False	REGULAR	USD
SPY240119P00388000	2023-11-09 19:22:38+00:00	388.0	1.74	0.0	0.0	0.0	0.0	153.0	0	0.062509375	False	REGULAR	USD
SPY240119P00389000	2023-11-09 20:45:35+00:00	389.0	1.83	0.0	0.0	0.0	0.0	316.0	0	0.062509375	False	REGULAR	USD
SPY240119P00390000	2023-11-09 21:07:50+00:00	390.0	1.82	0.0	0.0	0.0	0.0	2744.0	0	0.062509375	False	REGULAR	USD
SPY240119P00391000	2023-11-09 19:18:12+00:00	391.0	1.91	0.0	0.0	0.0	0.0	211.0	0	0.062509375	False	REGULAR	USD
SPY240119P00392000	2023-11-09 20:12:49+00:00	392.0	1.94	0.0	0.0	0.0	0.0	470.0	0	0.062509375	False	REGULAR	USD
SPY240119P00393000	2023-11-09 20:59:26+00:00	393.0	2.05	0.0	0.0	0.0	0.0	212.0	0	0.062509375	False	REGULAR	USD
SPY240119P00394000	2023-11-09 20:12:49+00:00	394.0	2.07	0.0	0.0	0.0	0.0	218.0	0	0.062509375	False	REGULAR	USD
SPY240119P00395000	2023-11-09 20:59:26+00:00	395.0	2.19	0.0	0.0	0.0	0.0	503.0	0	0.062509375	False	REGULAR	USD
SPY240119P00396000	2023-11-09 21:06:59+00:00	396.0	2.22	0.0	0.0	0.0	0.0	564.0	0	0.0312596875	False	REGULAR	USD
SPY240119P00397000	2023-11-09 20:41:31+00:00	397.0	2.38	0.0	0.0	0.0	0.0	127.0	0	0.0312596875	False	REGULAR	USD
SPY240119P00398000	2023-11-09 20:24:35+00:00	398.0	2.41	0.0	0.0	0.0	0.0	124.0	0	0.0312596875	False	REGULAR	USD
SPY240119P00399000	2023-11-09 21:07:02+00:00	399.0	2.47	0.0	0.0	0.0	0.0	441.0	0	0.0312596875	False	REGULAR	USD
SPY240119P00400000	2023-11-09 21:00:06+00:00	400.0	2.57	0.0	0.0	0.0	0.0	5150.0	0	0.0312596875	False	REGULAR	USD
SPY240119P00401000	2023-11-09 18:21:32+00:00	401.0	2.37	0.0	0.0	0.0	0.0	371.0	0	0.0312596875	False	REGULAR	USD
SPY240119P00402000	2023-11-09 20:25:12+00:00	402.0	2.8	0.0	0.0	0.0	0.0	366.0	0	0.0312596875	False	REGULAR	USD
SPY240119P00403000	2023-11-09 20:36:24+00:00	403.0	2.91	0.0	0.0	0.0	0.0	1561.0	0	0.0312596875	False	REGULAR	USD
SPY240119P00404000	2023-11-09 20:32:43+00:00	404.0	3.0	0.0	0.0	0.0	0.0	381.0	0	0.0312596875	False	REGULAR	USD
SPY240119P00405000	2023-11-09 20:58:50+00:00	405.0	3.13	0.0	0.0	0.0	0.0	597.0	0	0.0312596875	False	REGULAR	USD
SPY240119P00406000	2023-11-09 21:11:14+00:00	406.0	3.15	0.0	0.0	0.0	0.0	238.0	0	0.0312596875	False	REGULAR	USD
SPY240119P00407000	2023-11-09 19:22:49+00:00	407.0	3.32	0.0	0.0	0.0	0.0	594.0	0	0.0312596875	False	REGULAR	USD
SPY240119P00408000	2023-11-09 20:07:35+00:00	408.0	3.48	0.0	0.0	0.0	0.0	1801.0	0	0.0312596875	False	REGULAR	USD
SPY240119P00409000	2023-11-09 20:08:05+00:00	409.0	3.62	0.0	0.0	0.0	0.0	918.0	0	0.0312596875	False	REGULAR	USD
SPY240119P00410000	2023-11-09 21:14:11+00:00	410.0	3.68	0.0	0.0	0.0	0.0	2042.0	0	0.0312596875	False	REGULAR	USD
SPY240119P00411000	2023-11-09 20:59:11+00:00	411.0	3.91	0.0	0.0	0.0	0.0	194.0	0	0.0312596875	False	REGULAR	USD
SPY240119P00412000	2023-11-09 21:09:34+00:00	412.0	3.98	0.0	0.0	0.0	0.0	440.0	0	0.0312596875	False	REGULAR	USD
SPY240119P00413000	2023-11-09 21:12:13+00:00	413.0	4.11	0.0	0.0	0.0	0.0	39958.0	0	0.0312596875	False	REGULAR	USD
SPY240119P00414000	2023-11-09 20:56:30+00:00	414.0	4.36	0.0	0.0	0.0	0.0	79.0	0	0.0312596875	False	REGULAR	USD
SPY240119P00415000	2023-11-09 20:54:28+00:00	415.0	4.58	0.0	0.0	0.0	0.0	1004.0	0	0.0312596875	False	REGULAR	USD
SPY240119P00416000	2023-11-09 20:42:43+00:00	416.0	4.8	0.0	0.0	0.0	0.0	42350.0	0	0.015634843750000002	False	REGULAR	USD
SPY240119P00417000	2023-11-09 20:59:11+00:00	417.0	4.92	0.0	0.0	0.0	0.0	1229.0	0	0.015634843750000002	False	REGULAR	USD
SPY240119P00418000	2023-11-09 20:40:36+00:00	418.0	5.18	0.0	0.0	0.0	0.0	182.0	0	0.015634843750000002	False	REGULAR	USD
SPY240119P00419000	2023-11-09 20:59:21+00:00	419.0	5.34	0.0	0.0	0.0	0.0	448.0	0	0.015634843750000002	False	REGULAR	USD
SPY240119P00420000	2023-11-09 21:08:07+00:00	420.0	5.42	0.0	0.0	0.0	0.0	3928.0	0	0.015634843750000002	False	REGULAR	USD
SPY240119P00421000	2023-11-09 20:59:21+00:00	421.0	5.78	0.0	0.0	0.0	0.0	56.0	0	0.015634843750000002	False	REGULAR	USD
SPY240119P00422000	2023-11-09 20:37:43+00:00	422.0	5.98	0.0	0.0	0.0	0.0	243.0	0	0.015634843750000002	False	REGULAR	USD
SPY240119P00423000	2023-11-09 20:59:42+00:00	423.0	6.22	0.0	0.0	0.0	0.0	592.0	0	0.015634843750000002	False	REGULAR	USD
SPY240119P00424000	2023-11-09 21:14:10+00:00	424.0	6.33	0.0	0.0	0.0	0.0	909.0	0	0.015634843750000002	False	REGULAR	USD
SPY240119P00425000	2023-11-09 21:12:54+00:00	425.0	6.59	0.0	0.0	0.0	0.0	1867.0	0	0.007822421875	False	REGULAR	USD
SPY240119P00426000	2023-11-09 21:11:36+00:00	426.0	6.83	0.0	0.0	0.0	0.0	2182.0	0	0.007822421875	False	REGULAR	USD
SPY240119P00427000	2023-11-09 21:09:27+00:00	427.0	7.16	0.0	0.0	0.0	0.0	306.0	0	0.007822421875	False	REGULAR	USD
SPY240119P00428000	2023-11-09 20:57:35+00:00	428.0	7.58	0.0	0.0	0.0	0.0	563.0	0	0.007822421875	False	REGULAR	USD
SPY240119P00429000	2023-11-09 21:12:40+00:00	429.0	7.74	0.0	0.0	0.0	0.0	422.0	0	0.007822421875	False	REGULAR	USD
SPY240119P00430000	2023-11-09 21:09:47+00:00	430.0	8.08	0.0	0.0	0.0	0.0	5331.0	0	0.0039162109375	False	REGULAR	USD
SPY240119P00431000	2023-11-09 21:08:03+00:00	431.0	8.4	0.0	0.0	0.0	0.0	1017.0	0	0.0039162109375	False	REGULAR	USD
SPY240119P00432000	2023-11-09 21:13:14+00:00	432.0	8.74	0.0	0.0	0.0	0.0	1546.0	0	0.00196310546875	False	REGULAR	USD
SPY240119P00433000	2023-11-09 21:12:55+00:00	433.0	9.09	0.0	0.0	0.0	0.0	957.0	0	0.000986552734375	False	REGULAR	USD
SPY240119P00434000	2023-11-09 21:13:11+00:00	434.0	9.47	0.0	0.0	0.0	0.0	2080.0	0	1.0000000000000003e-05	True	REGULAR	USD
SPY240119P00435000	2023-11-09 21:13:58+00:00	435.0	9.88	0.0	0.0	0.0	0.0	11411.0	0	1.0000000000000003e-05	True	REGULAR	USD
SPY240119P00436000	2023-11-09 21:01:11+00:00	436.0	10.45	0.0	0.0	0.0	0.0	1512.0	0	1.0000000000000003e-05	True	REGULAR	USD
SPY240119P00437000	2023-11-09 21:11:54+00:00	437.0	10.68	0.0	0.0	0.0	0.0	2210.0	0	1.0000000000000003e-05	True	REGULAR	USD
SPY240119P00438000	2023-11-09 21:10:27+00:00	438.0	11.16	0.0	0.0	0.0	0.0	1728.0	0	1.0000000000000003e-05	True	REGULAR	USD
SPY240119P00439000	2023-11-09 21:09:55+00:00	439.0	11.65	0.0	0.0	0.0	0.0	737.0	0	1.0000000000000003e-05	True	REGULAR	USD
SPY240119P00440000	2023-11-09 21:11:10+00:00	440.0	12.1	0.0	0.0	0.0	0.0	1231.0	0	1.0000000000000003e-05	True	REGULAR	USD
SPY240119P00441000	2023-11-09 21:09:28+00:00	441.0	12.67	0.0	0.0	0.0	0.0	344.0	0	1.0000000000000003e-05	True	REGULAR	USD
SPY240119P00442000	2023-11-09 20:48:08+00:00	442.0	13.55	0.0	0.0	0.0	0.0	311.0	0	1.0000000000000003e-05	True	REGULAR	USD
SPY240119P00443000	2023-11-09 20:50:00+00:00	443.0	14.01	0.0	0.0	0.0	0.0	401.0	0	1.0000000000000003e-05	True	REGULAR	USD
SPY240119P00444000	2023-11-09 21:08:44+00:00	444.0	14.42	0.0	0.0	0.0	0.0	108.0	0	1.0000000000000003e-05	True	REGULAR	USD
SPY240119P00445000	2023-11-09 21:08:44+00:00	445.0	14.95	0.0	0.0	0.0	0.0	89.0	0	1.0000000000000003e-05	True	REGULAR	USD
SPY240119P00446000	2023-11-08 18:04:21+00:00	446.0	14.05	0.0	0.0	0.0	0.0	1.0	0	1.0000000000000003e-05	True	REGULAR	USD
SPY240119P00447000	2023-11-09 19:48:09+00:00	447.0	16.2	0.0	0.0	0.0	0.0	1.0	0	1.0000000000000003e-05	True	REGULAR	USD
SPY240119P00448000	2023-11-09 19:06:17+00:00	448.0	16.52	0.0	0.0	0.0	0.0	20.0	0	1.0000000000000003e-05	True	REGULAR	USD
SPY240119P00449000	2023-11-09 20:13:08+00:00	449.0	17.3	0.0	0.0	0.0	0.0	6.0	0	1.0000000000000003e-05	True	REGULAR	USD
SPY240119P00450000	2023-11-09 20:25:25+00:00	450.0	18.32	0.0	0.0	0.0	0.0	144.0	0	1.0000000000000003e-05	True	REGULAR	USD
SPY240119P00451000	2023-11-09 14:30:01+00:00	451.0	14.33	0.0	0.0	0.0	0.0	1.0	0	1.0000000000000003e-05	True	REGULAR	USD
SPY240119P00452000	2023-11-09 14:33:49+00:00	452.0	16.75	0.0	0.0	0.0	0.0	3.0	0	1.0000000000000003e-05	True	REGULAR	USD
SPY240119P00453000	2023-11-07 20:59:50+00:00	453.0	18.6	0.0	0.0	0.0	0.0	3.0	0	1.0000000000000003e-05	True	REGULAR	USD
SPY240119P00454000	2023-11-09 19:45:23+00:00	454.0	21.25	0.0	0.0	0.0	0.0	2.0	0	1.0000000000000003e-05	True	REGULAR	USD
SPY240119P00455000	2023-11-09 20:50:27+00:00	455.0	22.15	0.0	0.0	0.0	0.0	16.0	0	1.0000000000000003e-05	True	REGULAR	USD
SPY240119P00456000	2023-11-09 20:13:50+00:00	456.0	22.69	0.0	0.0	0.0	0.0	5.0	0	1.0000000000000003e-05	True	REGULAR	USD
SPY240119P00457000	2023-11-06 17:41:44+00:00	457.0	22.78	0.0	0.0	0.0	0.0	5.0	0	1.0000000000000003e-05	True	REGULAR	USD
SPY240119P00458000	2023-11-09 19:31:43+00:00	458.0	24.13	0.0	0.0	0.0	0.0	5.0	0	1.0000000000000003e-05	True	REGULAR	USD
SPY240119P00460000	2023-11-09 20:51:23+00:00	460.0	26.51	0.0	0.0	0.0	0.0	2.0	0	1.0000000000000003e-05	True	REGULAR	USD
SPY240119P00462000	2023-11-07 19:28:38+00:00	462.0	25.0	0.0	0.0	0.0	0.0	1.0	0	1.0000000000000003e-05	True	REGULAR	USD
SPY240119P00465000	2023-11-09 20:50:44+00:00	465.0	31.13	0.0	0.0	0.0	0.0	29.0	0	1.0000000000000003e-05	True	REGULAR	USD
SPY240119P00470000	2023-11-09 19:27:50+00:00	470.0	35.08	0.0	0.0	0.0	0.0	580.0	0	1.0000000000000003e-05	True	REGULAR	USD
SPY240119P00475000	2023-11-09 20:07:04+00:00	475.0	41.69	0.0	0.0	0.0	0.0	41.0	0	1.0000000000000003e-05	True	REGULAR	USD
SPY240119P00480000	2023-11-09 20:03:01+00:00	480.0	45.99	0.0	0.0	0.0	0.0	285.0	0	1.0000000000000003e-05	True	REGULAR	USD
SPY240119P00485000	2023-11-09 20:03:01+00:00	485.0	51.89	0.0	0.0	0.0	0.0	285.0	0	1.0000000000000003e-05	True	REGULAR	USD
SPY240119P00490000	2023-11-09 20:15:38+00:00	490.0	55.86	0.0	0.0	0.0	0.0	4.0	0	1.0000000000000003e-05	True	REGULAR	USD
SPY240119P00495000	2023-11-02 17:35:26+00:00	495.0	65.03	0.0	0.0	0.0	0.0	1.0	0	1.0000000000000003e-05	True	REGULAR	USD
SPY240119P00500000	2023-11-09 20:03:50+00:00	500.0	66.76	0.0	0.0	0.0	0.0	394.0	0	1.0000000000000003e-05	True	REGULAR	USD
SPY240119P00505000	2023-11-09 20:15:38+00:00	505.0	70.84	0.0	0.0	0.0	0.0	1.0	0	1.0000000000000003e-05	True	REGULAR	USD
SPY240119P00510000	2023-11-06 20:45:25+00:00	510.0	75.11	0.0	0.0	0.0	0.0	2.0	0	1.0000000000000003e-05	True	REGULAR	USD
SPY240119P00515000	2023-11-09 20:47:37+00:00	515.0	81.37	0.0	0.0	0.0	0.0	1.0	0	1.0000000000000003e-05	True	REGULAR	USD
SPY240119P00520000	2023-11-09 20:47:37+00:00	520.0	86.39	0.0	0.0	0.0	0.0	1.0	0	1.0000000000000003e-05	True	REGULAR	USD
SPY240119P00525000	2023-11-09 20:53:18+00:00	525.0	91.29	0.0	0.0	0.0	0.0	1.0	0	1.0000000000000003e-05	True	REGULAR	USD
SPY240119P00530000	2023-11-08 20:25:34+00:00	530.0	93.1	0.0	0.0	0.0	0.0	8.0	0	1.0000000000000003e-05	True	REGULAR	USD
SPY240119P00535000	2023-11-09 20:15:38+00:00	535.0	100.86	0.0	0.0	0.0	0.0	2.0	0	1.0000000000000003e-05	True	REGULAR	USD
SPY240119P00540000	2023-11-09 20:53:18+00:00	540.0	106.32	0.0	0.0	0.0	0.0	8.0	0	1.0000000000000003e-05	True	REGULAR	USD
SPY240119P00545000	2023-10-26 18:56:32+00:00	545.0	129.39	0.0	0.0	0.0	0.0	40.0	0	1.0000000000000003e-05	True	REGULAR	USD
SPY240119P00550000	2023-10-26 18:56:32+00:00	550.0	135.27	0.0	0.0	0.0	0.0	47.0	0	1.0000000000000003e-05	True	REGULAR	USD
SPY240119P00555000	2023-10-26 19:52:41+00:00	555.0	141.75	0.0	0.0	0.0	0.0	36.0	0	1.0000000000000003e-05	True	REGULAR	USD
SPY240119P00560000	2023-10-26 20:11:44+00:00	560.0	146.63	0.0	0.0	0.0	0.0	40.0	0	1.0000000000000003e-05	True	REGULAR	USD
SPY240119P00565000	2023-10-26 20:11:44+00:00	565.0	151.64	0.0	0.0	0.0	0.0	188.0	0	1.0000000000000003e-05	True	REGULAR	USD
SPY240119P00570000	2023-10-26 20:11:44+00:00	570.0	156.65	0.0	0.0	0.0	0.0	242.0	0	1.0000000000000003e-05	True	REGULAR	USD
SPY240119P00575000	2023-11-09 21:13:20+00:00	575.0	140.85	0.0	0.0	0.0	0.0	39.0	0	1.0000000000000003e-05	True	REGULAR	USD
SPY240119P00580000	2023-11-09 21:13:20+00:00	580.0	145.85	0.0	0.0	0.0	0.0	8.0	0	1.0000000000000003e-05	True	REGULAR	USD
SPY240119P00585000	2023-11-09 21:13:20+00:00	585.0	150.88	0.0	0.0	0.0	0.0	7.0	0	1.0000000000000003e-05	True	REGULAR	USD
SPY240119P00590000	2023-10-25 20:07:07+00:00	590.0	172.13	0.0	0.0	0.0	0.0	21.0	0	1.0000000000000003e-05	True	REGULAR	USD
SPY240119P00595000	2023-10-25 20:07:07+00:00	595.0	177.12	0.0	0.0	0.0	0.0	24.0	0	1.0000000000000003e-05	True	REGULAR	USD
SPY240119P00600000	2023-10-25 20:07:07+00:00	600.0	182.13	0.0	0.0	0.0	0.0	27.0	0	1.0000000000000003e-05	True	REGULAR	USD
SPY240119P00605000	2023-10-25 20:07:07+00:00	605.0	187.16	0.0	0.0	0.0	0.0	72.0	0	1.0000000000000003e-05	True	REGULAR	USD
SPY240119P00610000	2022-05-10 13:52:28+00:00	610.0	207.85	205.0	210.24	0.0	0.0	1.0	1	1.0491075376892092	True	REGULAR	USD
SPY240119P00615000	2022-05-10 13:52:28+00:00	615.0	212.94	210.5	215.37	0.0	0.0	1.0	1	1.0661057437133792	True	REGULAR	USD
SPY240119P00620000	2023-04-24 14:19:24+00:00	620.0	207.34	208.79	210.37	0.0	0.0	2.0	0	0.9490056369018555	True	REGULAR	USD
SPY240119P00625000	2022-06-13 14:30:59+00:00	625.0	249.09	242.1	246.78	0.0	0.0	2.0	0	1.3954345413970948	True	REGULAR	USD
SPY240119P00630000	2022-01-21 15:43:19+00:00	630.0	190.61	194.5	199.5	0.0	0.0	12.0	6	0.5486495330810548	True	REGULAR	USD
SPY240119P00640000	2023-07-12 15:01:16+00:00	640.0	193.02	194.47	195.66	0.0	0.0	1.0	0	1.0000000000000003e-05	True	REGULAR	USD
SPY240119P00645000	2023-07-12 15:01:16+00:00	645.0	197.9	199.56	200.65	0.0	0.0	1.0	0	1.0000000000000003e-05	True	REGULAR	USD
SPY240119P00650000	2023-01-20 16:28:02+00:00	650.0	256.55	241.48	244.36	0.0	0.0	2.0	0	1.0699204219055178	True	REGULAR	USD
SPY240119P00655000	2022-12-12 20:33:35+00:00	655.0	255.5	257.22	261.07	0.0	0.0	1.0	0	1.2514991038513184	True	REGULAR	USD
SPY240119P00660000	2023-01-19 15:10:03+00:00	660.0	270.3	251.46	254.37	0.0	0.0	2.0	0	1.0913741720581056	True	REGULAR	USD
SPY240119P00665000	2023-02-27 15:03:17+00:00	665.0	263.1	264.87	266.65	0.0	0.0	19.0	0	1.2233925549316407	True	REGULAR	USD
