contractSymbol	lastTradeDate	strike	lastPrice	bid	ask	change	percentChange	volume	openInterest	impliedVolatility	inTheMoney	contractSize	currency
SPY240119C00371000	2023-11-01 19:59:04+00:00	371.0	56.46	67.39	68.67	0.0	0.0	2.0	2	0.3092110095214844	True	REGULAR	USD
SPY240119C00375000	2023-11-08 18:23:40+00:00	375.0	64.79	63.05	64.58	0.0	0.0	2.0	4505	0.29175512939453113	True	REGULAR	USD
SPY240119C00379000	2023-10-26 16:16:31+00:00	379.0	42.07	59.23	60.74	0.0	0.0		5	0.2810740838623046	True	REGULAR	USD
SPY240119C00380000	2023-11-08 20:51:04+00:00	380.0	61.33	58.78	60.13	0.0	0.0	16.0	1819	0.28729960754394523	True	REGULAR	USD
SPY240119C00383000	2023-10-30 13:30:03+00:00	383.0	39.15	55.93	57.16	0.0	0.0	1.0	1	0.27649649291992184	True	REGULAR	USD
SPY240119C00385000	2023-11-09 16:03:06+00:00	385.0	55.86	53.47	54.92	-0.47000122	-0.83437103	2.0	4584	0.2630078582763672	True	REGULAR	USD
SPY240119C00386000	2023-11-01 14:33:05+00:00	386.0	41.49	52.71	54.07	0.0	0.0	1.0	1	0.26282475463867194	True	REGULAR	USD
SPY240119C00390000	2023-11-08 18:02:55+00:00	390.0	50.35	49.21	50.51	0.0	0.0	42.0	4984	0.2574231973266602	True	REGULAR	USD
SPY240119C00391000	2023-10-31 16:38:04+00:00	391.0	33.34	48.03	49.44	0.0	0.0	2.0	2	0.25193008819580076	True	REGULAR	USD
SPY240119C00392000	2023-11-02 15:02:16+00:00	392.0	42.87	47.49	48.77	0.0	0.0	875.0	876	0.255164919128418	True	REGULAR	USD
SPY240119C00394000	2023-11-07 16:19:18+00:00	394.0	47.66	45.25	46.58	0.0	0.0	1.0	10	0.24314111358642576	True	REGULAR	USD
SPY240119C00395000	2023-11-09 14:43:49+00:00	395.0	46.87	44.26	45.7	0.59000015	1.274849	9.0	2370	0.2417068017578125	True	REGULAR	USD
SPY240119C00396000	2023-10-27 18:58:17+00:00	396.0	25.62	43.8	45.04	0.0	0.0	39.0	40	0.24469749450683598	True	REGULAR	USD
SPY240119C00398000	2023-10-30 16:14:39+00:00	398.0	26.82	41.98	43.2	0.0	0.0	5.0	2	0.23972317901611323	True	REGULAR	USD
SPY240119C00399000	2023-10-27 18:58:26+00:00	399.0	23.43	40.69	42.03	0.0	0.0	9.0	9	0.23227696441650392	True	REGULAR	USD
SPY240119C00400000	2023-11-09 17:51:43+00:00	400.0	42.4	39.73	40.91	0.33000183	0.7844113	9.0	9799	0.22583781982421874	True	REGULAR	USD
SPY240119C00401000	2023-10-31 19:41:55+00:00	401.0	26.5	38.88	40.15	0.0	0.0	1.0	2325	0.22638713073730468	True	REGULAR	USD
SPY240119C00402000	2023-11-03 14:01:46+00:00	402.0	38.8	38.22	39.42	0.0	0.0	1595.0	3639	0.2273942007446289	True	REGULAR	USD
SPY240119C00403000	2023-11-07 16:41:29+00:00	403.0	40.09	37.33	38.51	0.0	0.0	1.0	1322	0.22486126708984372	True	REGULAR	USD
SPY240119C00404000	2023-11-07 15:28:35+00:00	404.0	38.0	36.11	37.43	0.0	0.0	1.0	1081	0.21918505432128904	True	REGULAR	USD
SPY240119C00405000	2023-11-08 19:51:23+00:00	405.0	36.8	35.56	36.71	-0.5	-1.3404826	1.0	9389	0.22003953796386716	True	REGULAR	USD
SPY240119C00406000	2023-11-08 15:12:19+00:00	406.0	36.19	34.81	35.95	-0.6800003	-1.8443187	1.0	2174	0.22003953796386716	True	REGULAR	USD
SPY240119C00407000	2023-11-09 15:07:31+00:00	407.0	35.25	33.57	34.75	-0.66999817	-1.8652511	870.0	1785	0.21219659881591796	True	REGULAR	USD
SPY240119C00408000	2023-11-03 17:10:19+00:00	408.0	34.25	33.05	34.05	0.0	0.0	11.0	854	0.21311211700439453	True	REGULAR	USD
SPY240119C00409000	2023-11-07 18:52:23+00:00	409.0	34.47	31.77	33.04	0.0	0.0	3.0	960	0.2085650433349609	True	REGULAR	USD
SPY240119C00410000	2023-11-09 17:41:12+00:00	410.0	33.0	30.94	32.11	0.11999893	0.36496025	9.0	14964	0.20536072967529295	True	REGULAR	USD
SPY240119C00411000	2023-11-06 18:24:21+00:00	411.0	30.2	30.47	31.54	0.0	0.0	1.0	1221	0.20807676696777339	True	REGULAR	USD
SPY240119C00412000	2023-11-09 14:37:37+00:00	412.0	31.13	29.62	30.67	0.6899986	2.2667496	2.0	898	0.20569641967773436	True	REGULAR	USD
SPY240119C00413000	2023-11-06 20:40:12+00:00	413.0	29.04	28.77	29.82	0.0	0.0	3.0	853	0.20356021057128904	True	REGULAR	USD
SPY240119C00414000	2023-11-08 14:44:15+00:00	414.0	30.15	27.92	28.84	0.0	0.0	4.0	2124	0.19928779235839844	True	REGULAR	USD
SPY240119C00415000	2023-11-09 17:36:25+00:00	415.0	28.79	26.85	27.51	0.11000061	0.38354465	113.0	12136	0.1894307131958008	True	REGULAR	USD
SPY240119C00416000	2023-11-09 14:59:48+00:00	416.0	28.25	26.16	27.15	1.3899994	5.174979	2.0	1550	0.19480175323486326	True	REGULAR	USD
SPY240119C00417000	2023-11-09 18:05:04+00:00	417.0	26.25	25.28	25.8	-0.4300003	-1.6116953	125.0	2446	0.18470053588867186	True	REGULAR	USD
SPY240119C00418000	2023-11-08 17:26:04+00:00	418.0	24.85	24.54	25.16	0.0	0.0	72.0	3077	0.18549398498535152	True	REGULAR	USD
SPY240119C00419000	2023-11-08 18:13:52+00:00	419.0	24.6	23.71	24.57	0.0	0.0	3.0	1063	0.1868367449951172	True	REGULAR	USD
SPY240119C00420000	2023-11-09 18:03:16+00:00	420.0	23.55	23.21	23.65	-1.4099998	-5.649038	979.0	35249	0.1831441549682617	True	REGULAR	USD
SPY240119C00421000	2023-11-08 18:13:52+00:00	421.0	23.5	22.25	22.64	0.40999985	1.7756598	90.0	5971	0.17807828765869144	True	REGULAR	USD
SPY240119C00422000	2023-11-09 15:48:21+00:00	422.0	22.34	21.34	21.79	0.32999992	1.4993181	4.0	9170	0.17527069854736327	True	REGULAR	USD
SPY240119C00423000	2023-11-08 20:41:03+00:00	423.0	22.11	20.71	21.25	0.0	0.0	10.0	5692	0.1767965621948242	True	REGULAR	USD
SPY240119C00424000	2023-11-08 17:39:26+00:00	424.0	20.51	19.78	20.26	0.0	0.0	1.0	1861	0.17179172943115234	True	REGULAR	USD
SPY240119C00425000	2023-11-09 17:36:25+00:00	425.0	20.55	19.42	19.56	-0.07999992	-0.38778442	40.0	15888	0.17078465942382814	True	REGULAR	USD
SPY240119C00426000	2023-11-09 17:06:23+00:00	426.0	20.05	18.38	18.66	-0.040000916	-0.19910859	6.0	5525	0.16687844848632816	True	REGULAR	USD
SPY240119C00427000	2023-11-09 17:40:59+00:00	427.0	18.9	17.99	18.05	-0.5100002	-2.6275127	18.0	6169	0.16684793121337893	True	REGULAR	USD
SPY240119C00428000	2023-11-09 18:09:06+00:00	428.0	16.95	17.16	17.22	-1.3999996	-7.629426	115.0	2679	0.1637046520996094	True	REGULAR	USD
SPY240119C00429000	2023-11-09 18:08:38+00:00	429.0	16.23	16.27	16.32	-1.1400013	-6.563047	16.0	1766	0.15946275115966796	True	REGULAR	USD
SPY240119C00430000	2023-11-09 18:09:58+00:00	430.0	15.62	15.75	15.79	-1.1999998	-7.134363	1135.0	32334	0.16008835525512694	True	REGULAR	USD
SPY240119C00431000	2023-11-09 17:48:59+00:00	431.0	16.11	14.91	14.95	-0.20999908	-1.2867591	33.0	2802	0.1564110238647461	True	REGULAR	USD
SPY240119C00432000	2023-11-09 17:53:33+00:00	432.0	15.49	14.2	14.24	-0.1800003	-1.1486937	106.0	2744	0.15433584930419925	True	REGULAR	USD
SPY240119C00433000	2023-11-09 18:02:39+00:00	433.0	14.16	13.66	13.7	-0.8500004	-5.662894	40.0	3528	0.15433584930419925	True	REGULAR	USD
SPY240119C00434000	2023-11-09 15:30:01+00:00	434.0	14.14	12.99	13.04	-0.049999237	-0.35235545	71.0	2893	0.15259636474609378	True	REGULAR	USD
SPY240119C00435000	2023-11-09 18:11:05+00:00	435.0	12.43	12.21	12.25	-0.96000004	-7.16953	1026.0	26612	0.14899532653808595	True	REGULAR	USD
SPY240119C00436000	2023-11-09 18:09:19+00:00	436.0	11.61	11.67	11.7	-1.1100006	-8.726419	290.0	5056	0.14835446380615236	True	REGULAR	USD
SPY240119C00437000	2023-11-09 18:04:07+00:00	437.0	11.11	11.14	11.19	-0.82000065	-6.873433	222.0	3955	0.1480492910766602	False	REGULAR	USD
SPY240119C00438000	2023-11-09 18:03:25+00:00	438.0	10.6	10.56	10.6	-0.85999966	-7.50436	321.0	2386	0.14652342742919922	False	REGULAR	USD
SPY240119C00439000	2023-11-09 18:06:45+00:00	439.0	9.9	9.95	9.98	-0.71000004	-6.6918006	124.0	3396	0.1444329942321777	False	REGULAR	USD
SPY240119C00440000	2023-11-09 18:09:03+00:00	440.0	9.16	9.3	9.33	-0.84000015	-8.400002	1782.0	41757	0.1417627328491211	False	REGULAR	USD
SPY240119C00441000	2023-11-09 18:04:35+00:00	441.0	8.85	8.67	8.7	-0.8999996	-9.230765	366.0	5936	0.1391382473754883	False	REGULAR	USD
SPY240119C00442000	2023-11-09 17:04:49+00:00	442.0	8.94	8.09	8.13	-0.3000002	-3.2467554	154.0	4011	0.13709359008789065	False	REGULAR	USD
SPY240119C00443000	2023-11-09 16:35:59+00:00	443.0	8.52	7.61	7.64	0.25	3.0229745	215.0	3653	0.13590341644287113	False	REGULAR	USD
SPY240119C00444000	2023-11-09 17:42:32+00:00	444.0	7.86	7.24	7.27	0.07000017	0.89859015	338.0	2961	0.13608652008056643	False	REGULAR	USD
SPY240119C00445000	2023-11-09 18:11:25+00:00	445.0	6.78	6.74	6.76	-0.5499997	-7.5034065	945.0	26661	0.13419444915771483	False	REGULAR	USD
SPY240119C00446000	2023-11-09 18:05:13+00:00	446.0	6.44	6.2	6.23	-0.42000008	-6.12245	86.0	12377	0.13178358459472655	False	REGULAR	USD
SPY240119C00447000	2023-11-09 17:54:55+00:00	447.0	6.55	5.82	5.86	0.10000038	1.5503936	192.0	3393	0.1313563427734375	False	REGULAR	USD
SPY240119C00448000	2023-11-09 17:35:34+00:00	448.0	5.99	5.42	5.45	-0.23000002	-3.6977496	325.0	2325	0.13013565185546871	False	REGULAR	USD
SPY240119C00449000	2023-11-09 18:03:43+00:00	449.0	5.1	5.0	5.02	-0.42000008	-7.608697	24.0	2691	0.12839616729736325	False	REGULAR	USD
SPY240119C00450000	2023-11-09 18:09:07+00:00	450.0	4.58	4.67	4.7	-0.52	-10.196078	949.0	36995	0.12799944274902342	False	REGULAR	USD
SPY240119C00451000	2023-11-09 18:03:09+00:00	451.0	4.44	4.29	4.31	-0.32999992	-6.918237	41.0	2152	0.1263209927368164	False	REGULAR	USD
SPY240119C00452000	2023-11-09 18:00:24+00:00	452.0	4.51	3.95	3.97	-0.03999996	-0.87912	48.0	1525	0.12516133636474608	False	REGULAR	USD
SPY240119C00453000	2023-11-09 18:02:05+00:00	453.0	3.93	3.65	3.67	-0.10000014	-2.481393	77.0	737	0.1243373699951172	False	REGULAR	USD
SPY240119C00454000	2023-11-09 17:28:59+00:00	454.0	3.7	3.29	3.31	-0.029999971	-0.80428874	105.0	856	0.12229271270751954	False	REGULAR	USD
SPY240119C00455000	2023-11-09 18:09:58+00:00	455.0	3.05	3.07	3.09	-0.37000012	-10.818717	201.0	36071	0.12229271270751954	False	REGULAR	USD
SPY240119C00456000	2023-11-09 18:08:20+00:00	456.0	2.75	2.81	2.83	-0.53999996	-16.413372	63.0	765	0.12137719451904297	False	REGULAR	USD
SPY240119C00457000	2023-11-09 16:41:36+00:00	457.0	2.93	2.6	2.62	-0.059999943	-2.006687	40.0	2498	0.1211025390625	False	REGULAR	USD
SPY240119C00458000	2023-11-09 18:03:27+00:00	458.0	2.41	2.31	2.33	-0.30999994	-11.397057	55.0	4243	0.11908839904785155	False	REGULAR	USD
SPY240119C00460000	2023-11-09 18:10:04+00:00	460.0	1.94	1.95	1.97	-0.23000002	-10.599079	1606.0	48525	0.11844753631591798	False	REGULAR	USD
SPY240119C00462000	2023-11-09 17:41:38+00:00	462.0	1.79	1.57	1.58	-0.120000005	-6.2827225	110.0	11271	0.11609770629882812	False	REGULAR	USD
SPY240119C00464000	2023-11-09 18:07:38+00:00	464.0	1.29	1.31	1.33	-0.2800001	-17.8344	48.0	6833	0.11585356811523437	False	REGULAR	USD
SPY240119C00465000	2023-11-09 18:09:43+00:00	465.0	1.18	1.17	1.18	-0.24000001	-16.90141	1669.0	21754	0.1147549462890625	False	REGULAR	USD
SPY240119C00470000	2023-11-09 18:07:10+00:00	470.0	0.69	0.7	0.71	-0.14999998	-17.857141	492.0	25699	0.11316804809570313	False	REGULAR	USD
SPY240119C00475000	2023-11-09 17:32:46+00:00	475.0	0.49	0.41	0.42	0.02000001	4.255321	99.0	16910	0.11231356445312499	False	REGULAR	USD
SPY240119C00480000	2023-11-09 18:07:09+00:00	480.0	0.25	0.24	0.25	-0.02000001	-7.4074106	158.0	22896	0.11243563354492186	False	REGULAR	USD
SPY240119C00485000	2023-11-09 17:27:13+00:00	485.0	0.16	0.15	0.16	-0.02000001	-11.111116	43.0	14094	0.11426666992187501	False	REGULAR	USD
SPY240119C00490000	2023-11-09 15:52:32+00:00	490.0	0.12	0.1	0.11	0.0	0.0	110.0	18404	0.117196328125	False	REGULAR	USD
SPY240119C00495000	2023-11-09 15:49:25+00:00	495.0	0.08	0.07	0.08	-0.010000005	-11.111116	58.0	13599	0.12085840087890626	False	REGULAR	USD
SPY240119C00500000	2023-11-09 18:04:33+00:00	500.0	0.05	0.05	0.06	-0.02	-28.571426	309.0	26026	0.1245204736328125	False	REGULAR	USD
SPY240119C00505000	2023-11-09 18:00:30+00:00	505.0	0.04	0.04	0.05	-0.010000002	-20.000004	40.0	8157	0.129891513671875	False	REGULAR	USD
SPY240119C00510000	2023-11-09 18:11:35+00:00	510.0	0.03	0.03	0.04	-0.01	-25.0	8.0	11449	0.13428600097656251	False	REGULAR	USD
SPY240119C00515000	2023-11-09 16:08:00+00:00	515.0	0.03	0.02	0.03	0.0	0.0	5.0	5898	0.13770393554687502	False	REGULAR	USD
SPY240119C00520000	2023-11-09 15:02:55+00:00	520.0	0.02	0.02	0.03	-0.01	-33.333336	1.0	13861	0.1445398046875	False	REGULAR	USD
SPY240119C00525000	2023-11-08 16:42:25+00:00	525.0	0.02	0.01	0.02	0.0	0.0	20.0	5236	0.14649291015625	False	REGULAR	USD
SPY240119C00530000	2023-11-09 16:19:47+00:00	530.0	0.02	0.01	0.02	0.0	0.0	1.0	7195	0.15235222656250003	False	REGULAR	USD
SPY240119C00535000	2023-11-09 17:08:35+00:00	535.0	0.01	0.01	0.02	-0.01	-50.0	15.0	4476	0.159188095703125	False	REGULAR	USD
SPY240119C00540000	2023-11-08 14:54:50+00:00	540.0	0.02	0.01	0.02	0.0	0.0	2.0	2276	0.16602396484375004	False	REGULAR	USD
SPY240119C00545000	2023-11-09 14:30:00+00:00	545.0	0.01	0.01	0.01	0.0	0.0	1.0	987	0.16211775390625	False	REGULAR	USD
SPY240119C00550000	2023-11-09 16:11:25+00:00	550.0	0.01	0.0	0.01	0.0	0.0	10.0	8208	0.16797707031250003	False	REGULAR	USD
SPY240119C00555000	2023-11-08 14:30:01+00:00	555.0	0.01	0.0	0.01	0.0	0.0	31.0	4310	0.17383638671875	False	REGULAR	USD
SPY240119C00560000	2023-11-08 14:30:10+00:00	560.0	0.01	0.0	0.01	0.0	0.0	10.0	4774	0.179695703125	False	REGULAR	USD
SPY240119C00565000	2023-11-03 18:46:21+00:00	565.0	0.01	0.0	0.01	0.0	0.0	3.0	2785	0.18555501953124998	False	REGULAR	USD
SPY240119C00570000	2023-11-01 17:16:10+00:00	570.0	0.01	0.0	0.01	0.0	0.0	5.0	5606	0.1914143359375	False	REGULAR	USD
SPY240119C00575000	2023-10-26 17:14:36+00:00	575.0	0.01	0.0	0.01	0.0	0.0	500.0	2931	0.19727365234375	False	REGULAR	USD
SPY240119C00580000	2023-10-27 20:01:31+00:00	580.0	0.01	0.0	0.01	0.0	0.0	54.0	24888	0.20313296874999998	False	REGULAR	USD
SPY240119C00585000	2023-10-27 20:01:49+00:00	585.0	0.01	0.0	0.01	0.0	0.0	4.0	2273	0.20703917968749996	False	REGULAR	USD
SPY240119C00590000	2023-10-24 19:50:59+00:00	590.0	0.01	0.0	0.01	0.0	0.0	13.0	1578	0.2148516015625	False	REGULAR	USD
SPY240119C00595000	2023-10-24 13:52:37+00:00	595.0	0.01	0.0	0.01	0.0	0.0	1.0	1239	0.21875781249999998	False	REGULAR	USD
SPY240119C00600000	2023-11-07 17:22:21+00:00	600.0	0.01	0.0	0.01	0.0	0.0	4.0	15459	0.22657023437499998	False	REGULAR	USD
SPY240119C00605000	2023-11-06 19:55:01+00:00	605.0	0.01	0.0	0.01	0.0	0.0	10.0	3340	0.2304764453125	False	REGULAR	USD
SPY240119C00610000	2023-09-22 19:49:00+00:00	610.0	0.01	0.0	0.02	0.0	0.0	18.0	1535	0.2500075	False	REGULAR	USD
SPY240119C00615000	2023-10-03 18:24:50+00:00	615.0	0.01	0.0	0.01	0.0	0.0	5.0	4917	0.242195078125	False	REGULAR	USD
SPY240119C00620000	2023-10-04 17:45:51+00:00	620.0	0.01	0.0	0.01	0.0	0.0	2.0	463	0.2461012890625	False	REGULAR	USD
SPY240119C00625000	2023-08-30 18:37:00+00:00	625.0	0.01	0.0	0.02	0.0	0.0	2.0	258	0.26563234375	False	REGULAR	USD
SPY240119C00630000	2023-11-03 15:41:45+00:00	630.0	0.01	0.0	0.01	0.0	0.0	10.0	3466	0.257819921875	False	REGULAR	USD
SPY240119C00635000	2023-09-08 15:30:56+00:00	635.0	0.01	0.0	0.02	0.0	0.0	25.0	3081	0.27539787109374997	False	REGULAR	USD
SPY240119C00640000	2023-09-19 14:56:46+00:00	640.0	0.01	0.0	0.01	0.0	0.0	25.0	569	0.26563234375	False	REGULAR	USD
SPY240119C00645000	2023-09-19 18:04:34+00:00	645.0	0.01	0.0	0.02	0.0	0.0	21.0	2113	0.28516339843749994	False	REGULAR	USD
SPY240119C00650000	2023-10-02 14:02:56+00:00	650.0	0.01	0.0	0.01	0.0	0.0	3.0	1555	0.27735097656249996	False	REGULAR	USD
SPY240119C00655000	2023-10-19 14:38:50+00:00	655.0	0.01	0.0	0.01	0.0	0.0	37.0	37157	0.28125718749999995	False	REGULAR	USD
SPY240119C00660000	2023-10-19 14:37:08+00:00	660.0	0.01	0.0	0.01	0.0	0.0	10.0	30518	0.28516339843749994	False	REGULAR	USD
SPY240119C00665000	2023-10-19 14:37:02+00:00	665.0	0.01	0.0	0.01	0.0	0.0	55.0	13092	0.2890696093749999	False	REGULAR	USD
SPY240119C00670000	2023-10-04 13:42:59+00:00	670.0	0.01	0.0	0.01	0.0	0.0	250.0	37520	0.29688203124999996	False	REGULAR	USD
SPY240119C00675000	2023-10-05 13:39:41+00:00	675.0	0.01	0.0	0.01	0.0	0.0	1.0	3883	0.3007882421875	False	REGULAR	USD
SPY240119C00680000	2023-08-17 14:49:47+00:00	680.0	0.01	0.0	0.02	0.0	0.0	3.0	748	0.32031929687499994	False	REGULAR	USD
SPY240119C00685000	2023-08-16 13:32:14+00:00	685.0	0.01	0.0	0.01	0.0	0.0	152.0	2109	0.3086006640625	False	REGULAR	USD
SPY240119C00690000	2023-08-03 15:29:30+00:00	690.0	0.01	0.0	0.02	0.0	0.0	5.0	666	0.33008482421874996	False	REGULAR	USD
SPY240119C00695000	2023-10-05 14:30:11+00:00	695.0	0.01	0.0	0.01	0.0	0.0	9.0	592	0.31641308593749995	False	REGULAR	USD
SPY240119C00700000	2023-09-18 15:32:27+00:00	700.0	0.01	0.0	0.01	0.0	0.0	6.0	4322	0.32031929687499994	False	REGULAR	USD
SPY240119C00705000	2023-02-23 19:59:14+00:00	705.0	0.02	0.0	0.07	0.0	0.0	1.0	275	0.38477177734374995	False	REGULAR	USD
SPY240119C00710000	2023-07-12 18:37:06+00:00	710.0	0.03	0.0	0.02	0.0	0.0	300.0	1125	0.34766277343749996	False	REGULAR	USD
SPY240119C00720000	2023-11-02 16:38:22+00:00	720.0	0.01	0.0	0.01	0.0	0.0	1.0	16946	0.3398503515625	False	REGULAR	USD
