contractSymbol	lastTradeDate	strike	lastPrice	bid	ask	change	percentChange	volume	openInterest	impliedVolatility	inTheMoney	contractSize	currency
SPX240119P02750000	2023-11-09 16:09:40+00:00	2750.0	1.32	1.4	1.5	-0.13	-8.965517	6.0	2336	0.4248714739990235	False	REGULAR	USD
SPX240119P02775000	2023-11-07 14:38:36+00:00	2775.0	1.6	1.45	1.6	0.0	0.0	1.0	1268	0.420476986694336	False	REGULAR	USD
SPX240119P02800000	2023-11-09 16:04:53+00:00	2800.0	1.45	1.55	1.65	-0.14999998	-9.374999	25.0	9869	0.41449560119628903	False	REGULAR	USD
SPXW240119P02825000	2023-11-09 12:32:26+00:00	2825.0	1.6	1.65	1.75	-0.35000002	-17.948719	42.0	140	0.40985697570800783	False	REGULAR	USD
SPXW240119P02850000	2023-11-08 20:43:32+00:00	2850.0	1.75	1.75	1.85	0.0	0.0	100.0	187	0.4050962811279296	False	REGULAR	USD
SPXW240119P02875000	2023-11-08 20:45:13+00:00	2875.0	1.85	1.8	1.9	0.0	0.0	42.0	3365	0.39893179199218753	False	REGULAR	USD
SPX240119P02900000	2023-11-09 16:07:57+00:00	2900.0	1.75	1.85	2.0	-0.14999998	-7.894736	16.0	9118	0.3940490283203125	False	REGULAR	USD
SPX240119P02925000	2023-11-07 19:05:16+00:00	2925.0	2.08	1.9	2.05	0.0	0.0	276.0	1561	0.3878235046386719	False	REGULAR	USD
SPX240119P02950000	2023-11-09 16:07:47+00:00	2950.0	1.94	2.0	2.15	-0.15999985	-7.6190405	5.0	5099	0.3827271200561523	False	REGULAR	USD
SPXW240119P02975000	2023-11-03 18:16:52+00:00	2975.0	2.9	2.15	2.3	0.0	0.0	42.0	453	0.3786683227539062	False	REGULAR	USD
SPX240119P03000000	2023-11-09 16:17:50+00:00	3000.0	2.12	2.2	2.35	-0.13000011	-5.777783	71.0	19020	0.3723207299804688	False	REGULAR	USD
SPX240119P03025000	2023-11-06 20:56:13+00:00	3025.0	2.65	2.3	2.45	0.0	0.0	12.0	4544	0.3669802072143554	False	REGULAR	USD
SPX240119P03050000	2023-11-09 17:13:57+00:00	3050.0	2.4	2.4	2.5	-0.049999952	-2.0408144	61.0	3933	0.3606326144409179	False	REGULAR	USD
SPX240119P03075000	2023-11-09 18:01:52+00:00	3075.0	2.52	2.5	2.65	-0.029999971	-1.1764694	11.0	3991	0.3561160580444336	False	REGULAR	USD
SPX240119P03100000	2023-11-09 17:17:00+00:00	3100.0	2.55	2.6	2.75	-0.08000016	-3.041831	92.0	23539	0.3505924316406249	False	REGULAR	USD
SPXW240119P03125000	2023-11-07 16:35:39+00:00	3125.0	2.81	2.8	2.9	0.0	0.0	20.0	150	0.34586225433349604	False	REGULAR	USD
SPXW240119P03150000	2023-11-08 20:54:12+00:00	3150.0	2.9	2.9	3.1	0.0	0.0	35.0	322	0.3417729397583008	False	REGULAR	USD
SPXW240119P03175000	2023-11-06 19:40:43+00:00	3175.0	3.5	3.0	3.2	0.0	0.0	36.0	311	0.33600517517089845	False	REGULAR	USD
SPX240119P03200000	2023-11-09 16:53:35+00:00	3200.0	2.95	3.1	3.2	-0.049999952	-1.6666651	111.0	17948	0.32874206420898433	False	REGULAR	USD
SPXW240119P03225000	2023-11-02 16:15:28+00:00	3225.0	4.9	3.3	3.4	0.0	0.0	36.0	111	0.32437809417724606	False	REGULAR	USD
SPX240119P03250000	2023-11-09 15:20:25+00:00	3250.0	3.4	3.4	3.5	0.1400001	4.2944818	2.0	5207	0.3184882604980468	False	REGULAR	USD
SPX240119P03275000	2023-11-08 20:59:40+00:00	3275.0	3.6	3.5	3.7	0.0	0.0	1.0	2193	0.3138801522827148	False	REGULAR	USD
SPXW240119P03300000	2023-11-09 17:50:57+00:00	3300.0	3.63	3.8	3.9	-0.12999988	-3.4574435	24.0	1143	0.3091041990661621	False	REGULAR	USD
SPX240119P03325000	2023-11-06 14:41:58+00:00	3325.0	4.6	3.9	4.0	0.0	0.0	78.0	2048	0.3030465203857422	False	REGULAR	USD
SPXW240119P03350000	2023-11-09 14:13:59+00:00	3350.0	3.9	4.2	4.3	-0.4000001	-9.302327	7.0	1471	0.29920134399414056	False	REGULAR	USD
SPXW240119P03375000	2023-11-08 18:43:05+00:00	3375.0	4.2	4.4	4.5	0.0	0.0	48.0	1173	0.29407444213867184	False	REGULAR	USD
SPXW240119P03400000	2023-11-07 16:27:56+00:00	3400.0	4.3	4.6	4.7	-0.2999997	-6.5217333	2.0	2526	0.28885598846435534	False	REGULAR	USD
SPX240119P03425000	2023-11-09 17:08:39+00:00	3425.0	4.5	4.7	4.8	-0.099999905	-2.173911	1.0	2264	0.28256943023681635	False	REGULAR	USD
SPX240119P03450000	2023-11-08 16:16:46+00:00	3450.0	4.8	4.9	5.0	0.0	0.0	2.0	5999	0.27719839019775383	False	REGULAR	USD
SPXW240119P03475000	2023-11-06 20:59:18+00:00	3475.0	5.7	5.2	5.4	0.0	0.0	73.0	399	0.2734905415344238	False	REGULAR	USD
SPXW240119P03500000	2023-11-09 17:50:57+00:00	3500.0	5.26	5.6	5.7	-0.10999966	-2.048411	11.0	642	0.2686993296813965	False	REGULAR	USD
SPX240119P03520000	2023-11-08 20:59:54+00:00	3520.0	5.5	5.7	5.8	0.0	0.0	1.0	4	0.2636639796447754	False	REGULAR	USD
SPXW240119P03525000	2023-11-06 20:59:04+00:00	3525.0	6.3	5.7	5.9	0.0	0.0	3.0	116	0.26297734100341796	False	REGULAR	USD
SPX240119P03530000	2023-11-06 18:19:33+00:00	3530.0	5.48	5.7	5.9	-1.4200001	-20.57971	2.0	225	0.26152777053833004	False	REGULAR	USD
SPXW240119P03540000	2023-11-09 18:14:25+00:00	3540.0	6.1	5.9	6.1	-1.2000003	-16.43836	2.0	31	0.260123975982666	False	REGULAR	USD
SPXW240119P03550000	2023-11-08 17:03:25+00:00	3550.0	6.1	6.1	6.3	0.0	0.0	11.0	283	0.25868966415405276	False	REGULAR	USD
SPXW240119P03560000	2023-11-03 12:56:33+00:00	3560.0	8.0	6.3	6.5	0.0	0.0	29.0	59	0.257194317779541	False	REGULAR	USD
SPXW240119P03570000	2023-11-03 13:49:31+00:00	3570.0	7.8	6.3	6.5	0.0	0.0	29.0	71	0.2542494009399414	False	REGULAR	USD
SPXW240119P03575000	2023-11-08 12:33:30+00:00	3575.0	6.4	6.5	6.6	0.0	0.0	12.0	183	0.253486469116211	False	REGULAR	USD
SPXW240119P03580000	2023-11-06 18:24:59+00:00	3580.0	7.9	6.6	6.7	0.0	0.0	102.0	113	0.25270827865600587	False	REGULAR	USD
SPXW240119P03590000	2023-10-26 16:08:23+00:00	3590.0	27.5	6.7	6.9	0.0	0.0		2	0.25111375114440915	False	REGULAR	USD
SPX240119P03600000	2023-11-09 18:31:24+00:00	3600.0	6.9	6.7	6.9	0.46000004	7.1428576	53.0	19949	0.24815357566833499	False	REGULAR	USD
SPX240119P03610000	2023-11-08 20:59:20+00:00	3610.0	6.6	6.9	7.1	0.0	0.0	1.0	29	0.24651327224731445	False	REGULAR	USD
SPXW240119P03620000	2023-11-03 14:08:50+00:00	3620.0	8.9	7.2	7.4	0.0	0.0	22.0	132	0.24546805564880372	False	REGULAR	USD
SPX240119P03625000	2023-11-08 14:48:07+00:00	3625.0	6.7	7.2	7.4	0.0	0.0	80.0	2189	0.24398033859252932	False	REGULAR	USD
SPX240119P03630000	2023-11-08 19:05:08+00:00	3630.0	7.0	7.3	7.4	0.0	0.0	2568.0	2787	0.24248499221801756	False	REGULAR	USD
SPX240119P03640000	2023-11-08 19:05:08+00:00	3640.0	7.1	7.3	7.6	0.0	0.0	100.0	311	0.2407455076599121	False	REGULAR	USD
SPX240119P03650000	2023-11-08 18:43:05+00:00	3650.0	7.18	7.5	7.7	-0.12000036	-1.6438406	2.0	4828	0.23836516036987304	False	REGULAR	USD
SPXW240119P03660000	2023-11-09 18:11:28+00:00	3660.0	8.2	7.9	8.0	0.5	6.4935064	30.0	260	0.23715972808837887	False	REGULAR	USD
SPX240119P03670000	2023-11-07 14:56:31+00:00	3670.0	8.4	8.0	8.2	0.0	0.0	5.0	92	0.23530580375671387	False	REGULAR	USD
SPXW240119P03675000	2023-11-09 14:39:10+00:00	3675.0	7.5	8.2	8.4	-1.1000004	-12.790702	1.0	237	0.23493196716308595	False	REGULAR	USD
SPX240119P03680000	2023-11-08 16:59:56+00:00	3680.0	8.06	8.2	8.3	0.0	0.0	1.0	881	0.23286442192077636	False	REGULAR	USD
SPX240119P03690000	2023-11-07 20:59:00+00:00	3690.0	8.5	8.3	8.6	0.0	0.0	138.0	277	0.23150640327453612	False	REGULAR	USD
SPX240119P03700000	2023-11-08 20:59:20+00:00	3700.0	8.1	8.6	8.8	0.0	0.0	3370.0	16685	0.22956092712402343	False	REGULAR	USD
SPX240119P03710000	2023-11-09 18:11:17+00:00	3710.0	9.0	8.7	8.9	0.6999998	8.433733	1.0	288	0.22705851074218747	False	REGULAR	USD
SPX240119P03720000	2023-11-09 14:40:27+00:00	3720.0	8.3	9.0	9.3	-0.23999977	-2.8103018	2.0	813	0.2260819580078125	False	REGULAR	USD
SPX240119P03725000	2023-11-08 20:17:55+00:00	3725.0	8.6	9.2	9.4	0.0	0.0	47.0	1737	0.22505962936401364	False	REGULAR	USD
SPXW240119P03730000	2023-11-08 13:02:53+00:00	3730.0	9.23	9.3	9.5	0.0	0.0	1.0	182	0.22403730072021477	False	REGULAR	USD
SPXW240119P03740000	2023-11-06 18:42:33+00:00	3740.0	9.9	9.6	9.8	-1.7000008	-14.655178	27.0	88	0.22244277320861813	False	REGULAR	USD
SPXW240119P03750000	2023-11-08 18:19:10+00:00	3750.0	9.8	9.9	10.1	0.0	0.0	12.0	274	0.22080246978759765	False	REGULAR	USD
SPX240119P03760000	2023-11-09 17:45:54+00:00	3760.0	9.5	10.0	10.2	0.0	0.0	54.0	292	0.2181932429504394	False	REGULAR	USD
SPX240119P03770000	2023-11-09 15:09:12+00:00	3770.0	9.9	10.3	10.6	0.29999924	3.124992	36.0	577	0.21693440544128417	False	REGULAR	USD
SPX240119P03775000	2023-11-09 18:26:40+00:00	3775.0	10.4	10.5	10.7	0.79999924	8.333325	92.0	3719	0.215828154296875	False	REGULAR	USD
SPXW240119P03780000	2023-11-09 15:36:25+00:00	3780.0	10.6	10.7	11.0	-0.25	-2.3041475	1.0	99	0.21559927474975588	False	REGULAR	USD
SPXW240119P03790000	2023-11-09 17:30:16+00:00	3790.0	10.4	11.1	11.3	-1.4000006	-11.864411	30.0	118	0.21377586769104004	False	REGULAR	USD
SPX240119P03800000	2023-11-09 18:31:24+00:00	3800.0	11.4	11.3	11.5	0.7399998	6.9418364	2767.0	16122	0.21149470153808592	False	REGULAR	USD
SPXW240119P03810000	2023-11-02 15:12:33+00:00	3810.0	18.8	11.7	12.0	0.0	0.0	31.0	115	0.21041133834838865	False	REGULAR	USD
SPXW240119P03820000	2023-11-01 17:12:57+00:00	3820.0	28.41	12.1	12.4	0.0	0.0	1.0	51	0.2088549574279785	False	REGULAR	USD
SPXW240119P03825000	2023-11-09 18:02:20+00:00	3825.0	11.89	12.3	12.5	-0.5199995	-4.190165	10.0	196	0.20766478378295894	False	REGULAR	USD
SPXW240119P03830000	2023-11-09 16:22:26+00:00	3830.0	11.5	12.4	12.6	-4.4399996	-27.854452	1.0	108	0.20646698081970208	False	REGULAR	USD
SPX240119P03840000	2023-11-09 17:55:25+00:00	3840.0	11.8	12.6	12.9	-3.08	-20.698925	1.0	394	0.20442995285034177	False	REGULAR	USD
SPXW240119P03845000	2023-11-03 16:46:00+00:00	3845.0	16.46	13.0	13.3	0.0	0.0	4.0	11	0.2043384010314941	False	REGULAR	USD
SPXW240119P03850000	2023-11-09 10:40:17+00:00	3850.0	11.8	13.3	13.5	-1.0999994	-8.527127	3.0	1917	0.20347628807067872	False	REGULAR	USD
SPXW240119P03855000	2023-11-01 19:01:54+00:00	3855.0	28.69	13.4	13.7	0.0	0.0		21	0.20259891647338862	False	REGULAR	USD
SPXW240119P03860000	2023-11-07 17:53:36+00:00	3860.0	14.5	13.7	13.9	0.0	0.0	29.0	89	0.20170628623962403	False	REGULAR	USD
SPXW240119P03865000	2023-10-31 19:26:18+00:00	3865.0	37.64	13.8	14.1	0.0	0.0		11	0.20080602668762204	False	REGULAR	USD
SPXW240119P03870000	2023-11-09 15:07:00+00:00	3870.0	13.25	14.0	14.2	-2.75	-17.1875	1.0	60	0.1995395598602295	False	REGULAR	USD
SPXW240119P03875000	2023-11-09 15:18:44+00:00	3875.0	13.6	14.2	14.5	-0.6999998	-4.895104	30.0	282	0.1989597316741943	False	REGULAR	USD
SPX240119P03880000	2023-11-08 17:16:25+00:00	3880.0	13.7	14.3	14.6	-1.1800003	-7.9301095	1.0	87	0.19767800621032713	False	REGULAR	USD
SPXW240119P03885000	2023-11-09 15:22:54+00:00	3885.0	14.2	14.6	14.9	-0.6999998	-4.6979856	30.0	52	0.19706766075134277	False	REGULAR	USD
SPXW240119P03890000	2023-11-09 15:36:27+00:00	3890.0	15.8	14.9	15.2	1.0	6.756757	43.0	69	0.1964344273376465	False	REGULAR	USD
SPX240119P03895000	2023-11-03 14:14:46+00:00	3895.0	19.35	15.0	15.3	0.0	0.0	2.0	3	0.1951298139190674	False	REGULAR	USD
SPX240119P03900000	2023-11-09 18:03:00+00:00	3900.0	14.94	15.1	15.4	0.77999973	5.5084724	139.0	28742	0.19380994186401368	False	REGULAR	USD
SPX240119P03905000	2023-11-07 15:57:24+00:00	3905.0	15.66	15.4	15.7	0.0	0.0	2.0	59	0.19313856185913086	False	REGULAR	USD
SPX240119P03910000	2023-11-09 18:26:39+00:00	3910.0	15.46	15.7	16.0	-0.5	-3.132832	4.0	7228	0.19245192321777344	False	REGULAR	USD
SPX240119P03915000	2023-11-08 15:42:21+00:00	3915.0	15.61	15.9	16.1	0.0	0.0	65.0	166	0.1911091632080078	False	REGULAR	USD
SPX240119P03920000	2023-11-09 18:26:39+00:00	3920.0	15.93	16.2	16.5	0.9300003	6.200002	49.0	7195	0.19069718002319336	False	REGULAR	USD
SPXW240119P03925000	2023-11-09 15:19:03+00:00	3925.0	16.0	16.7	16.9	0.8000002	5.263159	48.0	425	0.19026230888366702	False	REGULAR	USD
SPX240119P03930000	2023-11-07 16:41:14+00:00	3930.0	16.85	16.8	17.1	0.0	0.0	3.0	298	0.18919420433044434	False	REGULAR	USD
SPXW240119P03935000	2023-11-03 18:54:40+00:00	3935.0	21.2	17.3	17.6	0.0	0.0	4.0	47	0.18901110069274904	False	REGULAR	USD
SPX240119P03940000	2023-11-07 18:20:41+00:00	3940.0	17.75	17.3	17.6	0.0	0.0	2.0	186	0.1873250213623047	False	REGULAR	USD
SPXW240119P03945000	2023-11-06 19:44:19+00:00	3945.0	20.9	17.9	18.2	0.0	0.0	6.0	64	0.18738605590820312	False	REGULAR	USD
SPX240119P03950000	2023-11-09 16:18:53+00:00	3950.0	16.22	17.9	18.2	-0.80000114	-4.7003593	10.0	19175	0.18568471794128416	False	REGULAR	USD
SPX240119P03955000	2023-11-08 16:56:58+00:00	3955.0	18.3	18.1	18.4	0.0	0.0	7.0	164	0.1845555788421631	False	REGULAR	USD
SPX240119P03960000	2023-11-09 18:03:00+00:00	3960.0	18.16	18.5	18.8	0.9699993	5.6428113	3.0	328	0.18397575065612792	False	REGULAR	USD
SPX240119P03965000	2023-11-09 18:14:20+00:00	3965.0	19.0	18.8	19.0	1.8999996	11.111109	5.0	77	0.18282372360229487	False	REGULAR	USD
SPXW240119P03970000	2023-11-02 19:59:18+00:00	3970.0	29.33	19.2	19.5	0.0	0.0	12.0	121	0.1824804042816162	False	REGULAR	USD
SPX240119P03975000	2023-11-09 18:01:48+00:00	3975.0	18.1	19.3	19.6	-0.44000053	-2.3732498	1276.0	4168	0.181023204498291	False	REGULAR	USD
SPXW240119P03980000	2023-11-09 17:54:39+00:00	3980.0	18.4	20.1	20.4	-1.8099995	-8.955959	17.0	126	0.1814390023422241	False	REGULAR	USD
SPX240119P03985000	2023-11-09 15:12:43+00:00	3985.0	19.3	20.1	20.4	-11.6	-37.540455	35.0	9	0.179695703125	False	REGULAR	USD
SPX240119P03990000	2023-11-08 20:45:12+00:00	3990.0	18.5	20.1	20.4	0.0	0.0	10.0	733	0.17794858924865722	False	REGULAR	USD
SPX240119P03995000	2023-11-07 15:49:03+00:00	3995.0	21.09	20.8	21.1	0.0	0.0	3.0	102	0.17801725311279298	False	REGULAR	USD
SPXW240119P04000000	2023-11-09 18:14:15+00:00	4000.0	21.8	21.5	21.8	-0.020000458	-0.091661125	61.0	716	0.1780401410675049	False	REGULAR	USD
SPXW240119P04005000	2023-11-07 17:05:34+00:00	4005.0	23.2	21.8	22.1	0.0	0.0	9.0	55	0.1770216270828247	False	REGULAR	USD
SPXW240119P04010000	2023-11-07 17:27:08+00:00	4010.0	23.4	22.3	22.6	0.0	0.0	19.0	92	0.17648376014709474	False	REGULAR	USD
SPXW240119P04015000	2023-11-07 17:26:50+00:00	4015.0	23.8	22.6	22.9	0.0	0.0	17.0	111	0.17543091423034668	False	REGULAR	USD
SPXW240119P04020000	2023-11-08 20:52:32+00:00	4020.0	20.85	23.1	23.4	0.0	0.0	4.0	195	0.1748434567260742	False	REGULAR	USD
SPXW240119P04025000	2023-11-09 18:03:08+00:00	4025.0	23.2	23.6	24.0	1.8000011	8.411221	51.0	406	0.1744696201324463	False	REGULAR	USD
SPXW240119P04030000	2023-11-08 17:58:13+00:00	4030.0	21.6	23.9	24.3	-2.7999992	-11.475408	16.0	356	0.17335955432891847	False	REGULAR	USD
SPXW240119P04035000	2023-11-08 17:41:27+00:00	4035.0	24.8	24.1	24.5	0.0	0.0	1.0	237	0.1720053503417969	False	REGULAR	USD
SPXW240119P04040000	2023-11-08 17:42:39+00:00	4040.0	25.2	24.7	25.0	0.0	0.0	1.0	390	0.17133397033691405	False	REGULAR	USD
SPXW240119P04045000	2023-11-03 19:50:46+00:00	4045.0	31.0	25.2	25.6	0.0	0.0	11.0	135	0.1708609526062012	False	REGULAR	USD
SPX240119P04050000	2023-11-09 17:49:44+00:00	4050.0	23.2	25.1	25.5	-0.099998474	-0.42917803	1180.0	22578	0.16879340736389162	False	REGULAR	USD
SPX240119P04055000	2023-11-03 18:27:38+00:00	4055.0	31.9	25.7	26.1	0.0	0.0	110.0	577	0.16828224304199224	False	REGULAR	USD
SPXW240119P04060000	2023-11-07 18:21:05+00:00	4060.0	26.92	26.6	27.0	0.0	0.0	25.0	210	0.16839668281555178	False	REGULAR	USD
SPX240119P04065000	2023-11-09 18:03:00+00:00	4065.0	26.08	26.6	27.1	1.3099995	5.288653	2.0	150	0.1667411207580567	False	REGULAR	USD
SPXW240119P04070000	2023-11-08 20:52:32+00:00	4070.0	24.85	27.4	27.7	0.0	0.0	2.0	458	0.16615366325378422	False	REGULAR	USD
SPX240119P04075000	2023-11-09 15:58:52+00:00	4075.0	27.4	27.7	28.0	2.58	10.394843	20.0	4725	0.16490245506286624	False	REGULAR	USD
SPXW240119P04080000	2023-11-09 16:47:49+00:00	4080.0	25.8	28.6	28.9	-3.6000004	-12.244899	20.0	330	0.16488719642639163	False	REGULAR	USD
SPXW240119P04085000	2023-11-07 17:15:45+00:00	4085.0	31.0	29.0	29.4	0.0	0.0	9.0	277	0.1640098248291016	False	REGULAR	USD
SPX240119P04090000	2023-11-08 14:55:11+00:00	4090.0	27.2	29.2	29.6	0.0	0.0	10.0	609	0.16249921981811521	False	REGULAR	USD
SPX240119P04095000	2023-11-09 18:06:35+00:00	4095.0	30.25	29.6	29.9	0.90999985	3.1015673	21.0	2024	0.1611793477630615	False	REGULAR	USD
SPX240119P04100000	2023-11-09 18:14:44+00:00	4100.0	30.0	30.3	30.7	2.7299995	10.010999	31.0	29769	0.1608474724197388	False	REGULAR	USD
SPXW240119P04105000	2023-11-08 20:10:19+00:00	4105.0	29.77	31.3	31.6	0.0	0.0	1.0	278	0.16067199810028077	False	REGULAR	USD
SPX240119P04110000	2023-11-08 16:22:01+00:00	4110.0	31.24	31.5	31.9	0.0	0.0	2.0	549	0.15929490615844727	False	REGULAR	USD
SPXW240119P04115000	2023-11-03 15:08:21+00:00	4115.0	41.06	32.5	32.8	0.0	0.0	20.0	164	0.15905839729309082	False	REGULAR	USD
SPXW240119P04120000	2023-11-06 19:55:24+00:00	4120.0	37.48	33.1	33.4	0.0	0.0	23.0	514	0.15821154296875	False	REGULAR	USD
SPXW240119P04125000	2023-11-09 16:37:05+00:00	4125.0	31.13	33.7	34.0	-0.75	-2.3525722	12.0	568	0.15734180068969728	False	REGULAR	USD
SPXW240119P04130000	2023-11-08 18:06:42+00:00	4130.0	33.7	34.3	34.7	0.0	0.0	19.0	630	0.15663227409362795	False	REGULAR	USD
SPX240119P04135000	2023-11-06 20:58:43+00:00	4135.0	37.9	34.2	34.7	0.0	0.0	1.0	204	0.15461431941986087	False	REGULAR	USD
SPXW240119P04140000	2023-11-09 15:06:45+00:00	4140.0	33.73	35.7	36.0	1.3999977	4.330336	2.0	666	0.15495000942230225	False	REGULAR	USD
SPX240119P04145000	2023-11-08 20:58:30+00:00	4145.0	32.8	35.8	36.2	0.0	0.0	1.0	696	0.15326393009185796	False	REGULAR	USD
SPXW240119P04150000	2023-11-09 16:43:25+00:00	4150.0	33.94	36.9	37.4	-1.5600014	-4.39437	1.0	534	0.15334022327423097	False	REGULAR	USD
SPX240119P04155000	2023-11-06 20:58:57+00:00	4155.0	40.4	37.4	37.8	0.0	0.0	13.0	245	0.1519707606506348	False	REGULAR	USD
SPXW240119P04160000	2023-11-09 14:42:18+00:00	4160.0	34.99	38.4	38.7	-3.1099968	-8.162722	4.0	257	0.15144815235137943	False	REGULAR	USD
SPXW240119P04165000	2023-11-08 16:38:30+00:00	4165.0	38.7	39.1	39.4	0.0	0.0	3.0	237	0.1505517074584961	False	REGULAR	USD
SPX240119P04170000	2023-11-08 20:40:09+00:00	4170.0	36.5	39.4	39.9	0.0	0.0	427.0	676	0.14928905529022218	False	REGULAR	USD
SPX240119P04175000	2023-11-09 18:09:37+00:00	4175.0	40.2	40.3	40.6	3.8400002	10.561056	107.0	2937	0.14833920516967775	False	REGULAR	USD
SPX240119P04180000	2023-11-08 20:54:58+00:00	4180.0	37.3	40.8	41.2	0.0	0.0	96.0	455	0.14719862209320067	False	REGULAR	USD
SPX240119P04185000	2023-11-08 20:58:00+00:00	4185.0	38.4	41.7	42.1	0.0	0.0	1.0	433	0.14653105674743652	False	REGULAR	USD
SPX240119P04190000	2023-11-09 15:42:07+00:00	4190.0	41.84	42.4	42.8	2.6399994	6.734692	2.0	420	0.1455010987854004	False	REGULAR	USD
SPX240119P04195000	2023-11-08 20:58:30+00:00	4195.0	45.61	43.3	43.7	5.8100014	14.597993	1.0	549	0.14476868423461914	False	REGULAR	USD
SPX240119P04200000	2023-11-09 18:17:08+00:00	4200.0	43.9	44.2	44.5	2.5300026	6.115549	2516.0	26647	0.14384553672790526	False	REGULAR	USD
SPXW240119P04205000	2023-11-08 19:23:58+00:00	4205.0	43.2	45.9	46.3	0.0	0.0	26.0	256	0.14447114082336424	False	REGULAR	USD
SPXW240119P04210000	2023-11-09 18:16:18+00:00	4210.0	46.28	46.5	46.7	-1.5200005	-3.1799173	6.0	298	0.14284609603881837	False	REGULAR	USD
SPX240119P04215000	2023-11-09 15:59:09+00:00	4215.0	44.5	46.9	47.3	-0.88000107	-1.9391825	6.0	111	0.1415147800064087	False	REGULAR	USD
SPXW240119P04220000	2023-11-09 14:37:04+00:00	4220.0	44.22	48.3	48.6	-6.419998	-12.677722	8.0	397	0.1412363098907471	False	REGULAR	USD
